App#Modules#Administrasi#Infrastructure#Service#IdGeneratorService,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Service#IdGeneratorInterface,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Query#LihatBlokQueryInterface,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Repository#PemesananRepositoryInterface,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Service#VerifPemesanan#VerifPemesananService,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Service#HapusPenghuni#HapusPenghuniService,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Repository#KamarRepositoryInterface,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Repository#JenisKamarRepositoryInterface,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Repository#PenghuniRepositoryInterface,administrasi,administrasi
App#Modules#Administrasi#Infrastructure#Repository#SqlPenghuniRepository,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Model#Penghuni#Penghuni,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Repository#BlokRepositoryInterface,administrasi,administrasi
App#Modules#Administrasi#Infrastructure#Repository#class,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Query#LihatBlokQueryInterface,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Query#LihatSatuBlokInterface,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Query#LihatJenisKamarQueryInterface,administrasi,administrasi
App#Modules#Asrama#Core#Application#Query#LihatFakultasQueryInterface,asrama,administrasi
App#Modules#Asrama#Core#Application#Query#LihatMenuJenisQueryInterface,asrama,administrasi
App#Modules#Asrama#Core#Application#Query#LihatNotifikasiUserQueryInterface,asrama,administrasi
App#Modules#Asrama#Presentation#Controllers#Notifikasi#NotifikasiController,asrama,administrasi
App#Modules#Asrama#Presentation#Controllers#Pesanan#PesananController,asrama,administrasi
App#Modules#Asrama#Presentation#Controllers#MenuJenis#CardJenisController,asrama,administrasi
App#Modules#Asrama#Presentation#Controllers#Dashboard#DashboardController,asrama,administrasi
App#Modules#Asrama#Core#Application#Query#LihatPemesananQueryInterface,asrama,administrasi
App#Modules#Administrasi#Core#Domain#Model#Penghuni#IdPenghuni,administrasi,administrasi
App#Modules#Autentikasi#Core#Domain#Model#Pengguna#Pengguna,autentikasi,administrasi
App#Modules#Autentikasi#Infrastructure#Repository#SqlPenggunaRepository,autentikasi,administrasi
App#Modules#Asrama#Infrastructure#Repository#SqlDokumenRepository,asrama,administrasi
App#Modules#SewaKamar#Infrastructure#Repository#SqlNotifikasiPembelianRepository,sewakamar,administrasi
App#Modules#SewaKamar#Core#Domain#Repository#NotifikasiPembelianRepositoryInterface,sewakamar,administrasi
App#Modules#SewaKamar#Core#Application#Service#SimpanNotifikasi#SimpanNotifikasiPembelianService,sewakamar,administrasi
App#Modules#Asrama#Core#Domain#Repository#DokumenRepositoryInterface,asrama,administrasi
App#Modules#Asrama#Infrastructure#Repository#SqlPenggunaRepository,asrama,administrasi
App#Modules#Asrama#Infrastructure#Query#SqlLihatProfilPenggunaQuery,asrama,administrasi
App#Modules#Asrama#Core#Domain#Repository#PenggunaRepositoryInterface,asrama,administrasi
App#Modules#Autentikasi#Core#Domain#Repository#PenggunaRepositoryInterface,autentikasi,administrasi
App#Modules#SewaKamar#Infrastructure#Query#SqlLihatDataDiriQuery,sewakamar,administrasi
App#Modules#Asrama#Core#Domain#Model#Dokumen#Dokumen,asrama,administrasi
App#Modules#Administrasi#Core#Domain#Model#Pemesanan#Pemesan,administrasi,administrasi
App#Modules#SewaKamar#Core#Application#Service#SimpanNotifikasi#SimpanNotifikasiPembelianRequest,sewakamar,administrasi
App#Modules#SewaKamar#Presentation#Controllers#Notification#NotificationPenyewaController,sewakamar,administrasi
App#Modules#Administrasi#Core#Domain#Model#Pemesanan#DokumenPemesanan,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Model#JenisKamar#GambarJenis,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Model#JenisKamar#GambarInfo,administrasi,administrasi
App#Modules#SewaKamar#Core#Domain#Model#Pembelian#DokumenPembeli,sewakamar,administrasi
App#Modules#Asrama#Core#Domain#Model#Pengguna#Pengguna,asrama,administrasi
App#Modules#Asrama#Core#Application#Service#UbahDataPengguna#UbahDataPenggunaRequest,asrama,administrasi
App#Modules#SewaKamar#Core#Application#Service#SimpanPembelian#SimpanPembelianRequest,sewakamar,administrasi
App#Modules#SewaKamar#Core#Domain#Model#Pembelian#Pembelian,sewakamar,administrasi
App#Modules#Administrasi#Core#Domain#Model#Pemesanan#Pemesanan,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Service#UbahKamar#class,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Model#Kamar#Kamar,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Service#BuatKamar#class,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Model#Blok#JenisBlok,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Service#UbahJenisKamar#class,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Service#BuatJenisKamar#class,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Model#JenisKamar#VarianJenis,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Model#JenisKamar#JenisKamar,administrasi,administrasi
App#Modules#SewaKamar#Core#Domain#Events#PerubahanKuota,sewakamar,administrasi
App#Modules#SewaKamar#Core#Domain#Model#Pembelian#IdPembelian,sewakamar,administrasi
App#Modules#SewaKamar#Infrastructure#Query#SqlLihatKodeDokumenPembelianQuery,sewakamar,administrasi
App#Modules#Administrasi#Core#Domain#Model#Blok#IdBlok,administrasi,administrasi
App#Modules#Administrasi#Core#Domain#Model#Kamar#IdKamar,administrasi,administrasi
App#Modules#Administrasi#Core#Application#Service#VerifPemesanan#VerifPemesananRequest,administrasi,administrasi
App#Modules#Administrasi#Infrastructure#Query#SqlLihatSatuKamarQuery,administrasi,administrasi
App#Modules#SewaKamar#Infrastructure#Query#class,sewakamar,administrasi
App#Modules#Asrama#Infrastructure#Query#class,asrama,administrasi
App#Modules#Administrasi#Infrastructure#Query#class,administrasi,administrasi
App#Modules#Administrasi#Infrastructure#Query#SqlLihatKamarQuery,administrasi,administrasi
App#Modules#Administrasi#Infrastructure#Query#SqlLihatFilterKamarQuery,administrasi,administrasi
App#Modules#Administrasi#Infrastructure#Query#SqlLihatPemesananMenungguCheckInQuery,administrasi,administrasi
App#Modules#Administrasi#Infrastructure#Query#SqlLihatJenisKamarQuery,administrasi,administrasi
